1767 16
276 11 -1.3392817
276 12 -1.4374802
276 13 -1.3269994
276 14 0.40965992
276 15 0.6198994
277 0 1.2486326
277 1 1.059264
277 2 -0.81266767
277 3 -0.6015678
277 4 0.19241315
277 5 -2.9465704
277 6 -2.2374058
277 7 0.058896124
277 8 0.8045714
277 9 1.3819318
277 10 -0.9173962
277 11 -0.32701743
277 12 2.2391107
277 13 0.4073565
277 14 -5.037948
277 15 1.4150186
278 0 0.047863007
278 1 2.3170621
278 2 -1.8967808
278 3 -1.590107
278 4 -1.847859
278 5 -6.2971163
278 6 0.27326417
278 7 -1.550356
278 8 1.3471545
278 9 -1.5853244
278 10 0.15560925
278 11 -0.31567723
278 12 0.7883979
278 13 1.8413551
278 14 -0.39217108
278 15 0.76093996
279 0 2.359605
279 1 1.2690489
279 2 0.58722186
279 3 -0.48680693
279 4 3.9624567
279 5 -6.902345
279 6 0.7495812
279 7 -1.2356932
279 8 3.0919845
279 9 -3.6900456
279 10 -3.7507644
279 11 -3.9897184
279 12 2.1571424
279 13 -0.5849662
279 14 -9.104511
279 15 1.1912289
280 0 1.2561373
280 1 -1.0508652
280 2 -1.5900784
280 3 -1.9414384
280 4 2.0670323
280 5 0.69598544
280 6 -5.002536
280 7 3.365956
280 8 -1.7751169
280 9 1.0178128
280 10 -7.9386897
280 11 -1.0901685
280 12 3.9166052
280 13 -7.3754315
280 14 -2.4690676
280 15 2.7266097
281 0 1.969721
281 1 2.5026119
281 2 -0.7195603
281 3 0.89881825
281 4 -3.7262874
281 5 -4.7774568
281 6 0.10527611
281 7 -0.40332925
281 8 0.95722866
281 9 -0.15313585
281 10 -2.598678
281 11 -0.89172226
281 12 1.1174021
281 13 0.94866747
281 14 -0.68625563
281 15 0.9364684
282 0 14.744336
282 1 -6.265532
282 2 1.2085763
282 3 4.785838
282 4 -6.058377
282 5 1.2325953
282 6 6.0765944
282 7 -12.008624
282 8 3.3495166
282 9 -6.8685293
282 10 -0.01363641
282 11 -3.6017532
282 12 4.2382574
282 13 6.3569255
282 14 0.00603801
282 15 -9.0565605
283 0 0.41706288
283 1 1.9264803
283 2 -1.8243111
283 3 -1.184717
283 4 0.9526539
283 5 -3.2663283
283 6 2.1689038
283 7 -0.966215
283 8 -0.3739261
283 9 2.090765
283 10 -0.75369817
283 11 0.42793417
283 12 1.9094061
283 13 1.598958
283 14 -2.3637435
283 15 1.7739694
284 0 1.4212561
284 1 -2.459744
284 2 2.073064
284 3 -10.091185
284 4 2.75178
284 5 -1.9218857
284 6 -1.2739435
284 7 -2.3446033
284 8 3.7163765
284 9 -9.69245
284 10 -2.2888737
284 11 -3.7216916
284 12 -0.9264171
284 13 -1.0865824
284 14 -3.994992
284 15 2.6303978
285 0 0.62657964
285 1 0.29841715
285 2 0.44687378
285 3 -0.9242259
285 4 0.9818578
285 5 0.0388031
285 6 1.52874
285 7 -0.6362343
285 8 -1.8185754
285 9 2.65395
285 10 -1.0863664
285 11 -1.6956236
285 12 0.7837734
285 13 0.16200572
285 14 -0.3851462
285 15 1.2604035
286 0 1.846427
286 1 0.2825817
286 2 -0.68252885
286 3 -1.3188802
286 4 -0.87588525
286 5 0.01452446
286 6 0.31486893
286 7 -1.0827521
286 8 -0.49619234
286 9 -1.0054876
286 10 0.25038362
286 11 -0.107406795
286 12 0.21971473
286 13 -0.544919
286 14 0.5273308
286 15 -0.17676592
287 0 1.0448132
287 1 0.3940481
287 2 -0.5484614
287 3 -0.8561662
287 4 0.43008274
287 5 1.0017596
287 6 0.13358617
287 7 -0.7436326
287 8 0.6906384
287 9 0.3902482
287 10 0.65205634
287 11 -0.5425452
287 12 -0.098625466
287 13 0.49307972
287 14 0.29660434
287 15 0.23575568
288 0 0.057790935
288 1 -1.470453
288 2 -1.1699435
288 3 -0.2309432
288 4 0.6603724
288 5 -2.9865117
288 6 -1.4645851
288 7 -6.558819
288 8 -1.0189239
288 9 -0.39048457
288 10 0.89219534
288 11 -1.302392
288 12 -3.3234446
288 13 1.2422054
288 14 -1.7084637
288 15 0.2712384
289 0 0.1370675
289 1 -0.2564684
289 2 -0.62942326
289 3 -0.8718596
289 4 -1.5067469
289 5 -0.9734761
289 6 0.37958145
289 7 -0.1377598
289 8 1.2262402
289 9 0.7190429
289 10 -0.5631751
289 11 -1.1942078
289 12 -0.00043599308
289 13 0.48283494
289 14 -0.9470198
289 15 0.50918144
290 0 -0.390975
290 1 1.807158
290 2 -1.274873
290 3 -1.8446119
290 4 -1.2507362
290 5 -5.0052814
290 6 -2.2307267
290 7 0.62657267
290 8 2.2832172
290 9 0.84831214
290 10 -0.32580727
290 11 -1.2609031
290 12 0.49224535
290 13 1.0481002
290 14 -1.2852534
290 15 1.8778052
291 0 -17.165043
291 1 -3.7448993
291 2 -6.847068
291 3 -7.132367
291 4 0.45468163
291 5 -8.474152
291 6 -7.674312
291 7 -4.060529
291 8 3.9986122
291 9 -5.346607
291 10 2.9510064
291 11 2.2440238
291 12 -5.5211816
291 13 -4.677023
291 14 -13.3015995
291 15 -2.1864522
292 0 0.34027666
292 1 0.006363958
292 2 -0.43595338
292 3 -1.8445296
292 4 -0.15287256
292 5 -0.37635612
292 6 -0.0976693
292 7 -1.0493944
292 8 0.73126453
292 9 -0.0462725
292 10 0.5437269
292 11 -0.24305063
292 12 -0.17046466
292 13 -0.12347986
292 14 -0.106595576
292 15 0.25616992
293 0 -1.4203291
293 1 -1.1470124
293 2 -1.5566018
293 3 -1.7448127
293 4 0.7756125
293 5 -2.6047642
293 6 -2.139153
293 7 -0.57408816
293 8 1.4303367
293 9 -2.3407812
293 10 0.5650097
293 11 -4.037847
293 12 -2.1611288
293 13 1.4263799
293 14 -0.95071954
293 15 0.9490167
294 0 2.3776965
294 1 0.054590583
294 2 -0.123937905
294 3 -0.7016338
294 4 0.40561712
294 5 1.7798609
294 6 0.3288772
294 7 -1.4038699
294 8 -1.3367366
294 9 -0.48926774
294 10 0.28191686
294 11 -0.32291138
294 12 0.83007205
294 13 0.15190136
294 14 1.2564647
294 15 0.8157989
295 0 1.0485722
295 1 2.4412422
295 2 -1.1353064
295 3 0.31611252
295 4 0.022093207
295 5 -6.0578594
295 6 0.52953863
295 7 -0.9929809
295 8 -0.117293544
295 9 2.7702253
295 10 -1.0680391
295 11 -0.18033355
295 12 0.4837359
295 13 0.12386623
295 14 -2.8345094
295 15 2.2947202
296 0 2.6991234
296 1 0.12843454
296 2 -0.34028625
296 3 -0.7137995
296 4 -3.126914
296 5 2.1585622
296 6 0.853155
296 7 -2.011883
296 8 -1.5824655
296 9 -1.9048088
296 10 -1.6111748
296 11 0.017195344
296 12 0.9364339
296 13 -0.83559287
296 14 1.8207486
296 15 -0.9599221
297 0 3.0918238
297 1 1.9132376
297 2 -1.7868724
297 3 -0.50602674
297 4 0.20657998
297 5 -1.7957809
297 6 1.3505126
297 7 -0.41092312
297 8 0.5560857
297 9 0.9569336
297 10 -0.6560018
297 11 0.9016297
297 12 2.860428
297 13 1.1123114
297 14 0.25727838
297 15 1.5478594
298 0 1.1538141
298 1 0.8343962
298 2 0.40053916
298 3 0.40722048
298 4 -0.7538961
298 5 0.015802622
298 6 -0.56961703
298 7 -1.4017446
298 8 -0.26367027
298 9 0.28412357
298 10 0.37425643
298 11 -2.3042011
298 12 0.8874991
298 13 1.8157387
298 14 -0.45699388
298 15 0.11953652
299 0 1.0194488
299 1 -0.4214579
299 2 -3.5372896
299 3 -0.15598208
299 4 -0.063871086
299 5 -2.8722944
299 6 -0.65953505
299 7 -1.2215917
299 8 -1.3347744
299 9 2.3095555
299 10 0.8474455
299 11 -0.16095364
299 12 0.3849779
299 13 0.1520502
299 14 -1.0059587
299 15 0.8419839
300 0 3.7988353
300 1 -1.1512251
300 2 0.8686141
300 3 -1.3316728
300 4 1.5861301
300 5 2.6154585
300 6 -2.2054176
300 7 -0.04857731
300 8 -0.5676216
300 9 -1.4032055
300 10 0.87111795
300 11 -0.1705916
300 12 1.265299
300 13 -0.3270495
300 14 -0.022897601
300 15 3.4325087
301 0 1.6911682
301 1 1.3479896
301 2 0.3947543
301 3 0.19803703
301 4 -1.0522199
301 5 0.39697158
301 6 2.5730424
301 7 0.6585259
301 8 1.2158849
301 9 0.13467428
301 10 -0.5140635
301 11 -0.8869578
301 12 1.3723934
301 13 4.1025314
301 14 -2.5823302
301 15 2.4084926
302 0 1.2185934
302 1 -0.053202897
302 2 0.18232393
302 3 -3.0167537
302 4 0.4631765
302 5 0.30571496
302 6 -0.5312636
302 7 -0.9079947
302 8 1.357835
302 9 -0.7922071
302 10 -0.3829182
302 11 -0.034315586
302 12 -0.027925588
302 13 -1.0065076
302 14 -1.0675112
302 15 1.6283464
303 0 1.9210176
303 1 0.6543502
303 2 0.025406957
303 3 -3.31431
303 4 0.35280246
303 5 0.30775297
303 6 0.24387681
303 7 -0.6879509
303 8 1.424223
303 9 -1.9506187
303 10 0.42103815
303 11 -1.0330669
303 12 0.3326661
303 13 1.362129
303 14 0.024909437
303 15 2.0425048
304 0 3.5220816
304 1 -16.756363
304 2 1.7355239
304 3 -6.5619397
304 4 3.4196248
304 5 -0.70059
304 6 -26.938862
304 7 5.033723
304 8 -4.7328386
304 9 -1.9472535
304 10 -3.5186892
304 11 -0.0042185783
304 12 5.480456
304 13 -2.4296882
304 14 -16.749727
304 15 5.957224
305 0 2.0391822
305 1 -0.52027375
305 2 -1.0282409
305 3 -1.5267415
305 4 -1.0678399
305 5 0.58389294
305 6 0.061626673
305 7 -1.9283744
305 8 -1.5499041
305 9 -3.9192207
305 10 0.049809873
305 11 -2.292643
305 12 0.5457182
305 13 0.5173162
305 14 0.40837926
305 15 -0.09110594
306 0 1.5732254
306 1 0.10256821
306 2 -0.69350773
306 3 -0.83787453
306 4 -0.6271782
306 5 1.3820347
306 6 0.30995584
306 7 -1.4599916
306 8 0.23320936
306 9 -0.053385347
306 10 0.55204225
306 11 -0.32349753
306 12 -0.80783796
306 13 0.5854697
306 14 0.99615246
306 15 -0.19277716
307 0 -1.4725478
307 1 -2.426971
307 2 -3.738137
307 3 -1.0076001
307 4 -1.9823048
307 5 -6.3153996
307 6 -1.3011345
307 7 0.24219245
307 8 0.038547218
307 9 -0.9125861
307 10 -0.49373537
307 11 -1.390017
307 12 -0.1027776
307 13 -0.5892632
307 14 -1.5736014
307 15 0.6631188
308 0 -0.30690795
308 1 0.92550033
308 2 -1.3625865
308 3 -0.60363173
308 4 -1.0302951
308 5 -1.8286102
308 6 0.09506047
308 7 -0.14290732
308 8 0.2261147
308 9 2.1390357
308 10 -0.6399126
308 11 -1.2369499
308 12 0.44775572
308 13 -0.15689324
308 14 -0.45007938
308 15 0.69975746
309 0 -0.84281135
309 1 0.150913
309 2 -2.1810188
309 3 -0.6748363
309 4 -0.65122676
309 5 -6.689789
309 6 0.66419876
309 7 -0.49738783
309 8 -0.19264156
309 9 1.0836161
309 10 -1.7351341
309 11 -2.1704607
309 12 0.008364871
309 13 0.029251933
309 14 -0.8194956
309 15 0.50068223
310 0 2.1194067
310 1 -0.4992476
310 2 -1.2988954
310 3 -2.041539
310 4 -1.0802959
310 5 0.78530633
310 6 0.9045758
310 7 -2.104769
310 8 0.16236521
310 9 -0.30993378
310 10 -0.3351776
310 11 -0.41062087
310 12 0.11997488
310 13 0.0010027587
310 14 -0.097988725
310 15 -0.18873179
311 0 1.1234277
311 1 -2.2507339
311 2 -0.6326431
311 3 -2.0588617
311 4 0.75734794
311 5 -1.1785116
311 6 -2.5132916
311 7 1.1137519
311 8 -0.68150616
311 9 0.5116308
311 10 -0.9770967
311 11 -1.8179352
311 12 1.5225737
311 13 -0.5022019
311 14 -2.8186846
311 15 2.8209453
312 0 1.821705
312 1 -1.3326766
312 2 0.98774016
312 3 1.1773185
312 4 2.3927464
312 5 0.16284955
312 6 -0.10280132
312 7 1.6731648
312 8 -12.544112
312 9 -5.911484
312 10 -11.587472
312 11 -6.160602
312 12 1.3158085
312 13 -1.3951752
312 14 -0.0009987354
312 15 2.9609437
313 0 1.5292025
313 1 -0.35095754
313 2 -2.039136
313 3 -1.1498786
313 4 -0.07454996
313 5 -1.3685737
313 6 -1.8294375
313 7 -0.22199029
313 8 -0.6059109
313 9 0.68502665
313 10 -0.8007745
313 11 0.85866785
313 12 0.6728158
313 13 -2.2772639
313 14 -2.0246282
313 15 1.0255365
314 0 2.8154995
314 1 1.7620108
314 2 1.332025
314 3 6.110284
314 4 -1.6480798
314 5 -1.0489696
314 6 -9.85977
314 7 -21.149097
314 8 -4.732193
314 9 0.07207407
314 10 2.0004787
314 11 -2.5333333
314 12 -8.287794
314 13 -0.15320128
314 14 0.020633996
314 15 -2.4261012
315 0 2.1480277
315 1 -0.10571253
315 2 -0.2524708
315 3 -0.6464454
315 4 0.35933965
315 5 1.6463519
315 6 0.5571153
315 7 -1.9042509
315 8 -0.46099377
315 9 -0.5665734
315 10 0.81247056
315 11 0.089913964
315 12 0.1874707
315 13 0.4000578
315 14 0.8733991
315 15 0.29148185
316 0 -0.32562363
316 1 -0.82310253
316 2 0.80430937
316 3 -2.0877008
316 4 0.29322428
316 5 -1.4851426
316 6 -2.6362529
316 7 -0.64605826
316 8 -0.58684367
316 9 1.3283746
316 10 -0.5614328
316 11 0.43605614
316 12 -1.0629437
316 13 -1.4077907
316 14 -3.7377005
316 15 1.702503
317 0 0.15972221
317 1 -0.98008794
317 2 -3.3126216
317 3 -0.7959607
317 4 -3.132327
317 5 -5.5264688
317 6 -1.3051052
317 7 -1.0480311
317 8 -2.2190697
317 9 0.39919123
317 10 -1.1446844
317 11 -1.3527707
317 12 1.1499655
317 13 -0.7479508
317 14 -0.19754434
317 15 0.0016756058
318 0 1.126174
318 1 -0.16717875
318 2 -1.0632185
318 3 -0.6805153
318 4 -1.6040229
318 5 -1.642329
318 6 -1.1863829
318 7 0.8187172
318 8 1.8310106
318 9 -1.9504659
318 10 0.7606987
318 11 -0.15732914
318 12 0.06263678
318 13 0.010608077
318 14 0.14230317
318 15 1.2803055
319 0 -1.3835561
319 1 -3.9671235
319 2 -1.2558041
319 3 -1.8193195
319 4 -1.0907583
319 5 -6.603673
319 6 -1.173586
319 7 0.29464906
319 8 0.9307856
319 9 -3.097973
319 10 0.3581853
319 11 -1.156214
319 12 -0.6423247
319 13 0.08750561
319 14 -1.6656225
319 15 3.3491735
320 0 0.23904479
320 1 1.9555464
320 2 -1.9905242
320 3 -0.89134264
320 4 0.2516122
320 5 -2.807471
320 6 1.2328788
320 7 -1.3249393
320 8 0.68308574
320 9 1.7877295
320 10 -1.901639
320 11 -0.6655717
320 12 1.3256556
320 13 0.07924521
320 14 -2.8201857
320 15 0.47912502
321 0 -0.45373237
321 1 0.4698758
321 2 -0.38174635
321 3 -0.8380596
321 4 0.2882831
321 5 -2.5624776
321 6 -0.9037467
321 7 -2.5901387
321 8 0.79210275
321 9 -1.3973771
321 10 -1.3987634
321 11 -1.1368783
321 12 -0.62994933
321 13 -1.1140916
321 14 -2.7797735
321 15 0.91247475
322 0 -2.2922907
322 1 0.013165653
322 2 -1.030678
322 3 -2.3466449
322 4 1.692074
322 5 -1.5798143
322 6 -2.0755606
322 7 -1.3039111
322 8 -1.9152591
322 9 0.87335217
322 10 -1.2970148
322 11 -2.0886266
322 12 0.18400794
322 13 -2.0388632
322 14 -3.2861426
322 15 1.8234147
323 0 1.0954926
323 1 0.18812907
323 2 0.4049251
323 3 0.011416316
323 4 0.029503226
323 5 -0.3984834
323 6 -0.9397959
323 7 -0.31475812
323 8 0.11570966
323 9 1.1244552
323 10 -0.99199224
323 11 -2.3195133
323 12 0.13728476
323 13 0.22020715
323 14 0.67507
323 15 1.7710037
324 0 -2.4294279
324 1 -0.80341744
324 2 2.5906477
324 3 -2.697331
324 4 1.719418
324 5 -1.1729085
324 6 1.8135341
324 7 -5.51755
324 8 0.64201045
324 9 5.051744
324 10 -3.794292
324 11 -2.3806484
324 12 -5.7274566
324 13 -3.641375
324 14 -1.5385993
324 15 2.8052483
325 0 -1.3631728
325 1 1.0278497
325 2 -4.8435354
325 3 -0.8389885
325 4 -0.13351262
325 5 -7.040239
325 6 -0.27272516
325 7 -5.220327
325 8 -0.38882875
325 9 1.9599037
325 10 -1.2293559
325 11 -1.1898527
325 12 -0.5694563
325 13 0.597602
325 14 -4.2542105
325 15 -0.09638548
326 0 0.7117976
326 1 -4.799384
326 2 -0.61034274
326 3 -2.3172617
326 4 1.6992574
326 5 0.5130168
326 6 -0.8819736
326 7 -1.7074999
326 8 -0.8924591
326 9 -1.176564
326 10 0.21158093
326 11 -0.4926703
326 12 -2.2376623
326 13 -1.3316216
326 14 -0.8464327
326 15 1.375364
327 0 0.010991991
327 1 -0.92255324
327 2 1.7617476
327 3 -1.5786588
327 4 2.9084406
327 5 -0.84065175
327 6 -3.7967772
327 7 2.0377917
327 8 -8.502904
327 9 5.454468
327 10 -3.6139727
327 11 -4.4374466
327 12 1.6565412
327 13 -2.8400326
327 14 -1.2603151
327 15 5.8071117
328 0 3.5667632
328 1 -1.9135182
328 2 0.43212712
328 3 -0.21161783
328 4 -0.062977254
328 5 -0.16995001
328 6 0.9859557
328 7 -0.63736683
328 8 0.015305202
328 9 -0.76223886
328 10 0.1572144
328 11 -1.0052083
328 12 1.2080829
328 13 1.4719875
328 14 0.9323929
328 15 0.89066064
329 0 1.6251631
329 1 -1.9626663
329 2 -0.9724188
329 3 0.58334255
329 4 -0.89204663
329 5 -0.26953983
329 6 -2.6153455
329 7 1.2793186
329 8 2.1319623
329 9 -1.4593126
329 10 1.7108179
329 11 0.05184996
329 12 -0.011218816
329 13 1.5268154
329 14 -1.102216
329 15 1.2948898
330 0 0.3044071
330 1 -0.99318236
330 2 0.7137861
330 3 -2.9140897
330 4 1.4464517
330 5 -0.014648199
330 6 -0.74546635
330 7 0.08910316
330 8 -1.665122
330 9 0.85557973
330 10 -0.2484588
330 11 -0.5786011
330 12 -1.9552535
330 13 -2.095367
330 14 1.839637
330 15 2.0732915
331 0 2.0277293
331 1 0.29741514
331 2 0.69137084
331 3 -0.7672236
331 4 -0.91995025
331 5 -1.9363354
331 6 0.12460947
331 7 -0.29009396
331 8 1.3807793
331 9 1.2125057
331 10 -0.5587797
331 11 0.07425189
331 12 1.1227932
331 13 -0.24935402
331 14 1.2559867
331 15 1.3185942
332 0 0.9328784
332 1 -1.1609159
332 2 -2.0375311
332 3 -1.2224631
332 4 0.38766235
332 5 -1.2908527
332 6 0.9703431
332 7 -2.952456
332 8 1.2271365
332 9 0.8485582
332 10 0.3000145
332 11 -0.67798245
332 12 -0.8158057
332 13 0.1480385
332 14 -1.571269
332 15 -0.030361414
333 0 -1.0817108
333 1 -1.8005037
333 2 -2.5364604
333 3 -5.8356047
333 4 -1.4197376
333 5 -1.4377712
333 6 -1.7027338
333 7 -0.6668023
333 8 -0.50898254
333 9 -4.097366
333 10 -2.3507419
333 11 -0.13764471
333 12 -0.70665014
333 13 -3.6737576
333 14 -0.9811179
333 15 0.14861608
334 0 -2.6940846
334 1 -1.0907574
334 2 -1.9821897
334 3 -5.703065
334 4 0.73162776
334 5 -3.6407814
334 6 -2.0622487
334 7 -0.92807543
334 8 -0.35281384
334 9 -2.744823
334 10 0.2106486
334 11 -0.48713154
334 12 0.35278073
334 13 -1.7648151
334 14 -2.3953307
334 15 1.4649813
335 0 1.9485803
335 1 1.6079226
335 2 -1.3710123
335 3 -2.7242098
335 4 -0.17504302
335 5 -4.291959
335 6 -3.790915
335 7 -0.031443655
335 8 1.2512263
335 9 0.16353494
335 10 0.12202567
335 11 0.8077359
335 12 1.8694695
335 13 -0.0009419918
335 14 -3.5705218
335 15 1.9955502
336 0 0.06672394
336 1 0.8968043
336 2 -2.1518457
336 3 -1.1420313
336 4 -0.8261895
336 5 -4.7867703
336 6 0.099488735
336 7 -1.624083
336 8 -0.083333455
336 9 0.37057415
336 10 -1.3867593
336 11 -1.4442248
336 12 0.98144984
336 13 1.8959622
336 14 -2.7588532
336 15 1.2251791
337 0 0.4285
337 1 0.27778554
337 2 -0.2277587
337 3 -2.2322693
337 4 0.8559457
337 5 -3.9728417
337 6 -1.4674338
337 7 0.7866003
337 8 0.6526217
337 9 1.827474
337 10 -3.4786453
337 11 -2.3181667
337 12 1.0929471
337 13 -1.9300907
337 14 -0.55248463
337 15 3.546566
338 0 1.3630481
338 1 0.13297391
338 2 -0.1749838
338 3 -1.0902797
338 4 0.46868455
338 5 1.4605657
338 6 0.43938732
338 7 -0.80273384
338 8 0.41105053
338 9 0.5866554
338 10 0.5843353
338 11 -0.24545985
338 12 0.14181629
338 13 0.17101237
338 14 0.6867569
338 15 0.25059795
339 0 -3.3382213
339 1 -1.2845422
339 2 -1.2654812
339 3 -4.2471867
339 4 -4.594389
339 5 -12.732045
339 6 -0.23392224
339 7 2.1977673
339 8 1.5683014
339 9 -1.1935346
339 10 1.2638992
339 11 -1.9899982
339 12 0.69754064
339 13 2.3055112
339 14 -1.2107311
339 15 2.2784429
340 0 -2.4566658
340 1 0.49901056
340 2 0.9127978
340 3 -3.2807317
340 4 -0.1307192
340 5 -2.4229112
340 6 0.3264531
340 7 -4.5795326
340 8 0.43590996
340 9 2.5127432
340 10 -3.095407
340 11 -2.1825335
340 12 -2.3685403
340 13 -1.8138242
340 14 -1.7068918
340 15 1.7258718
341 0 -1.0785506
341 1 0.00095927715
341 2 -1.9845121
341 3 -2.5966153
341 4 0.55291665
341 5 -2.7438602
341 6 0.3764013
341 7 -1.6916318
341 8 0.11337531
341 9 0.116624564
341 10 0.15500349
341 11 -1.6147021
341 12 -0.74742496
341 13 0.53655934
341 14 -3.4418051
341 15 -0.18138993
342 0 1.960895
342 1 0.74225944
342 2 -1.3604577
342 3 -0.3290015
342 4 -1.3565423
342 5 0.49174678
342 6 -0.08569169
342 7 -2.254576
342 8 0.7845792
342 9 -0.23164374
342 10 1.6428691
342 11 1.2824954
342 12 0.81354463
342 13 0.74588126
342 14 0.00028455257
342 15 -0.061998963
343 0 -0.332438
343 1 -4.065261
343 2 -1.6863757
343 3 -4.946418
343 4 0.31675953
343 5 -7.271172
343 6 -1.4082472
343 7 -1.335168
343 8 3.0969865
343 9 -3.3824983
343 10 0.1888057
343 11 -1.9253337
343 12 -1.1458211
343 13 -0.07975125
343 14 -2.273641
343 15 2.2603428
344 0 -0.8723664
344 1 -0.48483956
344 2 -0.5152236
344 3 -0.97909045
344 4 -1.6401633
344 5 -2.0273902
344 6 -1.0106189
344 7 -1.3313568
344 8 -1.1225246
344 9 -0.43106037
344 10 -0.9100145
344 11 -0.5664557
344 12 -2.0239825
344 13 0.6429883
344 14 0.68677145
344 15 0.0173285
345 0 2.1351585
345 1 -2.4786482
345 2 0.9999584
345 3 4.4898796
345 4 2.4678707
345 5 -1.0698227
345 6 0.0031187534
345 7 4.2852106
345 8 -22.94588
345 9 -8.557435
345 10 -19.466665
345 11 -10.366136
345 12 3.5343897
345 13 -0.08002162
345 14 0.26987177
345 15 3.5105247
346 0 -0.6843461
346 1 -2.1793427
346 2 -6.3085814
346 3 0.018224657
346 4 0.24422473
346 5 -6.371974
346 6 0.11045611
346 7 -2.5071473
346 8 -1.28242
346 9 1.6854298
346 10 -0.46556103
346 11 -1.9917119
346 12 -1.3173422
346 13 -1.7516592
346 14 -3.7777858
346 15 0.16639674
347 0 5.2010736
347 1 2.0865986
347 2 3.2539933
347 3 6.746887
347 4 0.24995625
347 5 -0.6001936
347 6 0.0006198287
347 7 6.2000966
347 8 -6.706183
347 9 5.440342
347 10 -2.550004
347 11 -0.51366377
347 12 6.4080224
347 13 0.65043664
347 14 2.3453405
347 15 7.855109
348 0 -1.2927418
348 1 -1.5488791
348 2 -4.5741024
348 3 -1.5351081
348 4 -0.88784736
348 5 -6.456257
348 6 -0.46048552
348 7 -0.6952158
348 8 -3.6775565
348 9 -1.2098483
348 10 -3.6338005
348 11 -0.74717474
348 12 1.3722774
348 13 -2.9456234
348 14 -3.77814
348 15 0.49455905
349 0 2.4769964
349 1 0.020405263
349 2 -1.3960264
349 3 -1.3506775
349 4 2.082426
349 5 -0.48955333
349 6 -0.9845361
349 7 -3.5547636
349 8 -3.5714052
349 9 2.1137803
349 10 -0.5152654
349 11 -1.0853761
349 12 0.3302888
349 13 -0.63702977
349 14 -1.0938534
349 15 1.8286331
350 0 1.4329631
350 1 1.5366025
350 2 -1.0337319
350 3 2.172883
350 4 -0.9423755
350 5 -0.31423855
350 6 -1.9704523
350 7 -3.5348895
350 8 -2.3500957
350 9 0.654539
350 10 0.008939028
350 11 -0.5923395
350 12 -0.49986064
350 13 -0.48972785
350 14 -0.9333092
350 15 0.3239013
351 0 1.6971425
351 1 0.016034871
351 2 -2.3198128
351 3 -0.37436575
351 4 -0.29043993
351 5 -2.3511443
351 6 -0.7354872
351 7 -0.3700983
351 8 -2.318297
351 9 0.69303095
351 10 -1.3204222
351 11 -1.1046472
351 12 1.8529098
351 13 -0.6208261
351 14 -0.26549852
351 15 1.2587403
352 0 -0.14411879
352 1 -6.459307
352 2 1.4819145
352 3 -2.597815
352 4 -1.9834707
352 5 1.649176
352 6 -0.7752838
352 7 -4.151754
352 8 -0.72695625
352 9 -2.5528505
352 10 1.9891678
352 11 1.2149383
352 12 -9.771207
352 13 1.0605872
352 14 1.2652993
352 15 1.6312307
353 0 -0.2878362
353 1 -0.010030627
353 2 -0.65219736
353 3 -0.10078895
353 4 -0.30286223
353 5 -2.0323045
353 6 -2.8840218
353 7 -0.07146114
353 8 1.4130927
353 9 0.027102053
353 10 2.196526
353 11 2.6107793
353 12 -0.103253454
353 13 -1.0740864
353 14 -6.326953
353 15 2.5800207
354 0 1.6328509
354 1 -0.6856903
354 2 -0.35927534
354 3 0.32671404
354 4 1.1421547
354 5 0.11759937
354 6 0.109173656
354 7 -0.68178093
354 8 -0.43300822
354 9 0.72747767
354 10 -0.76697433
354 11 0.5861435
354 12 0.406141
354 13 -1.279533
354 14 -3.9813995
354 15 1.2563198
355 0 0.98667014
355 1 1.3648038
355 2 -0.89301884
355 3 -1.3344765
355 4 -0.25048292
355 5 -2.2090502
355 6 0.22828937
355 7 2.1910863
355 8 -1.6353328
355 9 0.8614156
355 10 -1.8663355
355 11 -2.2438545
355 12 2.3021898
355 13 0.7395193
355 14 -1.5577583
355 15 3.0977185
356 0 0.8003068
356 1 0.6451289
356 2 -0.8383138
356 3 -1.8988307
356 4 0.4137131
356 5 -2.6099846
356 6 -0.21304601
356 7 -3.9837644
356 8 -0.29133576
356 9 1.3992314
356 10 -1.231746
356 11 -2.648084
356 12 -0.33079368
